business_name,tier,geography,invoice_count_90d,invoice_value_90d,estimate_count_90d,estimate_value_90d,order_count_90d,order_value_90d,receivable_amount,overdue_amount,buyer_app_enabled,has_active_price_list,has_active_cohort,health_reason,last_invoice_at,last_buyer_app_activity_at
K KESAVA,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
K.NARAHARI [7189],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KALYAN 8448,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KISHORE CCTV 9052613181,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KRISHNA MURTHY 6316,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
M V CONSTRUCTIONS AND INTERIORS 9247490070,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-03 18:30:00+00,
MAHESH 8933,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Maria 9676546782,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MD.RAHEEM[6234],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MOHAN 8317593488,,,0,0.00,3,93320.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR. AKRAM 4880,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Harinath Reddy 9652223777,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Kiran 6366678542,,,0,0.00,3,74890.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR. MUJEEB 6679,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Vijay 7675974202,,,0,0.00,1,10080.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Chandra 9398337635,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MSR CCTV CAMERAS SECURITY SYSTEMS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NADEEM TECH  96667869498,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Raheem CCTV Smart Vista 9440022742,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAM MOHAN 9100011693,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAMESH 618,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Padma Priya Catalog Test Customer,,,0,0.00,0,0.00,0,0.00,0.00,0.00,True,False,True,insufficient_history,,
Mr. Narasimha Reddy 8360544933,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SAI BALAJI SECURITY SYSTEMS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SANDEEP 3112,,,0,0.00,2,17170.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
shashi 7989883759,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SHASHI 7282,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Shiva Prasad Techician,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SHREE VIDNESHWARA SECURITY SOLUTIONS 9550184833,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Sri Balaji Mens Hostel 9000545280,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRIDHAR 1748,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Star Computer Cctv 8328610384,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SWATHI INDUSTRY 8978190447,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
UC TECHNOLOGIES 9154585855,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VB SECURITY SLUTIONS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VENKATAYA,,,0,0.00,1,71380.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VENKATESH 9704210002,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ZLS TECHNOLOGIES,,,0,0.00,1,72460.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR.MUQEETH 2859,,"{'city': None, 'state': 'Telangana', 'address': 'KARWAN', 'country': 'India', 'pincode': None}",0,0.00,1,18495.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Sri Srinivasa Nivas Apartment  9948161123,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Harini Residency 9908284299,,,0,0.00,2,80275.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KRANTHI KUMAR REDDY,,,0,0.00,1,131330.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
DURGA RAO,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ANJAMMA HEAL THCARE PRIVATE LIMITED 9032209812,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NARENDER GADA 9396410006,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Sekhar Chandra 7676512770,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Koushik Narayanapet 7330807487,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VIJAYA LAKSHMI ENTERPRISES 7540,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SD TECHNOLOGIES,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Santu Kuna 9849469308,,,0,0.00,1,45610.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NITESH KUMAR SINGH,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NAGARAJU 0035,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SIVA RAMA REDDY 9489,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KLM COMUNICTION,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SAI PRASAD,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
The Address Apartment 9849998626,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
AKSHAY KUMAR AELUKOTI,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
kondaiah kc,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SIVA VARA PRASAD,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SANTOHOSH 4926,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-10 18:30:00+00,
BHANU PRASAD 1711,,,0,0.00,1,19555.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KARTHICK [1215],,,0,0.00,2,212260.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
A SHASHIDHSR REDDY,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ABHI LAPTECH 9951188277,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ADNAN  3520,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
AJAY KUMAR YADAV,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
AMARNATH 9848129507,,,0,0.00,1,39490.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ANANDHAM 7094,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
APOLLO HEALTHCO LIMITED,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ATLURI DEVELOPERS PRIVATE LIMITED 7799906705,,,0,0.00,1,77140.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
BEST HOME SECURITY SYSTEM,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
CH. KARTHIK [7031],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
G TECHNOLOGY,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
GV MEMBERS ASSOCIATION 9963831523,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
HARISH 9059096697,,,0,0.00,1,42330.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
HARSHA 9866600029,,,0,0.00,2,53870.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ARITAKULA HARISH BABU,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-03 18:30:00+00,
JAI HANUMAN CCTV 8712342105,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
JEEVAN 9885639225,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KARTHIK 1674,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KRISHNA 4013,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KRISHNA 2579,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KRISHNA SECURITY SOLUTION,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KUMAR,,,0,0.00,1,18475.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KV SAMBA SHIVA RAO 8886527070,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
LAYESH 3431,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Madhu Sudhan Reddy Electrician 9703126659,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-18 18:30:00+00,
Mr. Javed Pasha 9502786775,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Madhusudhan 7330959624,,,0,0.00,1,24420.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR. SUDHAKAR 0043,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR.DURGA PRASAD,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NARASIMHA,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
OM SAI KEYCHAIN N COMPLIMENTS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PGR SYSTEMS & TECHNOLOGIES PRIVATE LIMITED,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Raghupathi Reddy[5913],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Raja Rajeshwari Communication,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAM MOHAN LAL 7243,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAM 9485,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RANJITH 9908448099,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ravi 9866166327,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
s k s solutions,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SAMATHA  8969,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
rami reddy  8216,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-21 18:30:00+00,
SAMAIRA FOUNDATION 3963,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-07 18:30:00+00,
SATYA NAGA MADHURI NUNNA,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SHAIK RAZI,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SP SOLUTIONS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-05 18:30:00+00,
sivaram bhuni cctv,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SPY SECRURE SYSTEMS 6303759676,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRI SAI  ENCLAVE 9298900571,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRINIVAS 3860,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRUJAN KUMAR8285,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SUDARSHAN 1512,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SUNNY,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-14 18:30:00+00,
SV COMPUTERS 9704467042,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
TRISATA IT SOLUTIONS PRIVATE LIMITED,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VIJAYA BAJAJ 4142,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VIKAS 9381572164,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VV SECURITY SERVICES 8885241230,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ZAFAR [0061],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VENKATESH 9022,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR.SANDEEP SINGH 6808,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SAI SRINIVASA EDUCATION SOCIETY,,,0,0.00,1,87300.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
AYON NETWORK SYSTEM SOLUTION 9248053008,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PRATHAB REDDY 6781,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VENU 8008,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NARESH  8423,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Sanali Castle 9948099843,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SETHU ELECTRICAL WORK SYSTEMS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ABHI CCTV,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RGM Techno Solutions 8885995152,,,0,0.00,2,30524.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ADITYA BIRLA PANTALONS 8247344020,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SATHISH UN 9052526736,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Ms. Divya 7981765449,,,0,0.00,1,74750.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
JAIPAL REDDY 6485,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Rational Technologies 9000261333,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SUNIL PRATHAP 5857,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
sm security system 8309941498,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRI KANTH REDDY 8939,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-08 18:30:00+00,
ALAGAPPAL 4766,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ALLIANCE SECURITY SYSTEMS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ANIL KUMAR 9963852409,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
AYYAPPA SECURITY SYSTEM 8106939911,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Balaji Hospital 9177919487,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
BHARATH 3882,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
DEVA 8985877781,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ABHISHAIK 8499932005,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-23 18:30:00+00,
FLYBERRY,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-02 18:30:00+00,
Gold Sikka Limited 9866103255,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ISMAIL [9381],,,0,0.00,1,24360.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
JAGADESH 9927,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
K SRINIVAS GOUD 9849113306,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
m SRINIVASULU,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MA SECURITY SOLUTIONS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MD.KAIF CCTV,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Hitesh 8639376898,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
"Mr.Koteshwar, Chandanagar",,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Nageshwar 7013385134,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Nishant 8712550549,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR.NISHITH JEKSANI,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Rutvik 8500683240,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Sai Raj 9160734838,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Satish,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR.SRINIVAS 4289,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Tejesh 7989472086,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NATWAR PATEL 9640666640,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PRADEEP REDDY,,,0,0.00,2,51035.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Prashant Anivitech Smart Solutions 6301634822,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAHUL CHARY 2772,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RCUBE MARKETING 4169,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
satnam singh loomba 0967,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SHATATH 1285,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
shivakumar 4294,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SLNS COMPUTERS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SMART PRO 9966966822,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRINIVAS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-03-31 18:30:00+00,
TONY 6920,,,0,0.00,2,120070.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
U PRASAD 9625,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
USHA KANTH,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
V.NAGENDRA,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VENKATESH CCTV,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VINOD 6761,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
YASHWANTH 6644,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KAF SHARP VIEW TECHNOLOGIES,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Swapna 1 Catalog test customer,,,0,0.00,2,46540.00,0,0.00,0.00,0.00,True,False,True,healthy,,
SRINIVAS 9564,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Gayathri nextgen systems 83309 72233,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
TEJ ENTERPRISES AMIN POOR,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-04 18:30:00+00,
BHASKAR  9700006100,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
AZHAR RAI 9849093732,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Dino 9701154312,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ASHOK REDDY 8272,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KAMLAKAR 3033,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
DHRUV DISTRIBUTORS PRIVATE LIMITED,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR.MOHAMMED SAMEER 8621,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Suresh 9440776554,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SOURAV 9357094285,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRI BALAJI ELECTRONICS POWAR,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VAISHNAV 2495,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SHOAIB [1257],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NETRA  CCTV,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Sainur Molla 9091165274,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mahesh cable network 9849631761,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
BABUKHAN MILLENIUM CENTRE BUILDING OWNERS ASSOCIATION 9848027830,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SPARCK TECHNOLOGY 3442,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
AKHIL TEJA,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-13 18:30:00+00,
Mr. Akhil 8464802575,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
CH.SHIVA KUMAR 3948,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ANAND 4922,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ANIL KUMAR 9705985783,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ARUN 3873,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-12 18:30:00+00,
BM SOLUTIONS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
CASH 9246505158,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
DURGA,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
EAGLES SECURITY SYSTEM INTEGRATORS 8919361074,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
GLR CLASSIC 3,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
jagadish 9966607650,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
K NARSHINGA RAO,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Krishna Gudur 7286069337,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KRISHNA KANTH 9595,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Krishnamurthy Toluchuri Celestial Technologies,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
LAXMAN[1473],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
LAXMI KANTH 2761,,,0,0.00,1,22875.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
M-TECH SCALES 8179090116,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MALLIKARJUN 9959626255,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Prashanth 9052244944,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Rajesh Karumanchi,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Vinay Reddy 8328438212,,,0,0.00,1,84950.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR. YOUNUS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Devender 9000077886,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR.MD SHAFI 3910,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Rajendra Prasad 9014550551,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NAREDRA,,,0,0.00,1,18055.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NARENDHAR 1086,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NAYI REDDY 4568,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
OUR OWN CREEK 9032543449,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Padeep 7981697986,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
prashanth 3835,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-07 18:30:00+00,
prateek 8007,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAJU 5530,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAMU SOLUTION GTK 9985688418,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
